,composition,Atoms,Ind Charges,reduced_formula,mp-id,icsd_id,Charge_prob_per_ele,Charge_prob,normalized_charge_prob,Intrastate,Interstate
3112,K10Pb3I7,"[10, 3, 7]","[[1], [-1], [-1]]",K10Pb3I7,[],[],"[1.0, 0.223, 0.906]",0.202038,0.493362832,FALSE,FALSE
3113,K10Pb7I3,"[10, 7, 3]","[[1], [-1], [-1]]",K10Pb7I3,[],[],"[1.0, 0.223, 0.906]",0.202038,0.493362832,FALSE,FALSE
3114,K10Pb9I1,"[10, 9, 1]","[[1], [-1], [-1]]",K10Pb9I,[],[],"[1.0, 0.223, 0.906]",0.202038,0.493362832,FALSE,FALSE
3115,K1Pb1Cl3,"[1, 1, 3]","[[1], [2], [-1]]",KPbCl3,[],[],"[1.0, 0.452, 0.95]",0.4294,1,FALSE,TRUE
3116,K1Pb2Cl2,"[1, 2, 2]","[[1], [-1, 2], [-1]]",K(PbCl)2,[],[],"[1.0, 0.3375, 0.95]",0.320625,0.746681416,FALSE,FALSE
3117,K1Pb2Cl5,"[1, 2, 5]","[[1], [2], [-1]]",KPb2Cl5,mp-607267,"[416431, 250265, 416430, 184282, 157073]","[1.0, 0.452, 0.95]",0.4294,1,TRUE,TRUE
3118,K1Pb3Cl1,"[1, 3, 1]","[[1], [-1, 2], [-1]]",KPb3Cl,[],[],"[1.0, 0.29933333333333334, 0.95]",0.284366667,0.662241888,FALSE,FALSE
3119,K1Pb3Cl4,"[1, 3, 4]","[[1], [-1, 2], [-1]]",KPb3Cl4,[],[],"[1.0, 0.3756666666666667, 0.95]",0.356883333,0.831120944,FALSE,FALSE
3120,K1Pb3Cl7,"[1, 3, 7]","[[1], [2], [-1]]",KPb3Cl7,[],[],"[1.0, 0.452, 0.95]",0.4294,1,FALSE,FALSE
3121,K1Pb4Cl3,"[1, 4, 3]","[[1], [-1, 2], [-1]]",KPb4Cl3,[],[],"[1.0, 0.3375, 0.95]",0.320625,0.746681416,FALSE,FALSE
3122,K1Pb4Cl6,"[1, 4, 6]","[[1], [-1, 2], [-1]]",K(Pb2Cl3)2,[],[],"[1.0, 0.39475, 0.95]",0.3750125,0.873340708,FALSE,FALSE
3123,K1Pb4Cl9,"[1, 4, 9]","[[1], [2], [-1]]",KPb4Cl9,[],[],"[1.0, 0.452, 0.95]",0.4294,1,FALSE,FALSE
3124,K1Pb5Cl2,"[1, 5, 2]","[[1], [-1, 2], [-1]]",KPb5Cl2,[],[],"[1.0, 0.3146, 0.95]",0.29887,0.696017699,FALSE,FALSE
3125,K1Pb5Cl5,"[1, 5, 5]","[[1], [-1, 2], [-1]]",K(PbCl)5,[],[],"[1.0, 0.3604, 0.95]",0.34238,0.797345133,FALSE,FALSE
3126,K1Pb5Cl8,"[1, 5, 8]","[[1], [-1, 2], [-1]]",KPb5Cl8,[],[],"[1.0, 0.4062, 0.95]",0.38589,0.898672566,FALSE,FALSE
3127,K1Pb5Cl11,"[1, 5, 11]","[[1], [2], [-1]]",KPb5Cl11,[],[],"[1.0, 0.452, 0.95]",0.4294,1,FALSE,FALSE
3128,K1Pb6Cl1,"[1, 6, 1]","[[1], [-1, 2], [-1]]",KPb6Cl,[],[],"[1.0, 0.29933333333333334, 0.95]",0.284366667,0.662241888,FALSE,FALSE
3129,K1Pb6Cl4,"[1, 6, 4]","[[1], [-1, 2], [-1]]",K(Pb3Cl2)2,[],[],"[1.0, 0.3375, 0.95]",0.320625,0.746681416,FALSE,FALSE
3130,K1Pb6Cl7,"[1, 6, 7]","[[1], [-1, 2], [-1]]",KPb6Cl7,[],[],"[1.0, 0.3756666666666667, 0.95]",0.356883333,0.831120944,FALSE,FALSE
3131,K1Pb6Cl10,"[1, 6, 10]","[[1], [-1, 2], [-1]]",K(Pb3Cl5)2,[],[],"[1.0, 0.41383333333333333, 0.95]",0.393141667,0.915560472,FALSE,FALSE
3132,K1Pb6Cl13,"[1, 6, 13]","[[1], [2], [-1]]",KPb6Cl13,[],[],"[1.0, 0.452, 0.95]",0.4294,1,FALSE,FALSE
3133,K1Pb7Cl3,"[1, 7, 3]","[[1], [-1, 2], [-1]]",KPb7Cl3,[],[],"[1.0, 0.3211428571428572, 0.95]",0.305085714,0.710493047,FALSE,FALSE
3134,K1Pb7Cl6,"[1, 7, 6]","[[1], [-1, 2], [-1]]",KPb7Cl6,[],[],"[1.0, 0.35385714285714287, 0.95]",0.336164286,0.782869785,FALSE,FALSE
3135,K1Pb7Cl9,"[1, 7, 9]","[[1], [-1, 2], [-1]]",KPb7Cl9,[],[],"[1.0, 0.38657142857142857, 0.95]",0.367242857,0.855246523,FALSE,FALSE
3136,K1Pb7Cl12,"[1, 7, 12]","[[1], [-1, 2], [-1]]",KPb7Cl12,[],[],"[1.0, 0.4192857142857143, 0.95]",0.398321429,0.927623262,FALSE,FALSE
